,feasible,total_proportion_used,total_costs,total_use,total_use_top_quintile,total_use_bottom_quintile,total_water_use_by_bottom_quintile,total_cost_for_bottom_quintile,proportion_of_water_used_by_bottom_quintile,proportion_of_lower_price_water_used_by_bottom_quintile,variance_of_water_use,per_gallon_price_bottom_quintile,per_gallon_price_top_quintile,price1,price2,threshold,perc_spent_by_bottom_quintile,prop_bottom_used_compared_to_top,prop_per_gallon_price
2111,False,1.0,3097456.168785219,2382.658591373245,876.3743935530563,297.28481100904025,297.28481100904025,386470.25431175233,0.12477020924668027,0.12477015688074024,0.09932539125627096,1300.0,3832.307166154977,1300,3100,5.5,0.12477020924668025,0.33922124287973326,0.3392212428797333
2112,False,1.0,3072486.9987432603,2363.4515374948155,859.7487391043035,294.46466849841386,294.46466849841386,382804.0690479379,0.12459094837651596,0.12459089566086104,0.082102065188189,1299.9999999999998,3795.6110881995846,1300,3100,6.0,0.12459094837651594,0.34250084368276096,0.34250084368276085
2113,False,1.0,3049228.6057122713,2345.5604659325168,842.9216143689318,292.95364704867745,292.95364704867745,380839.7411632807,0.12489707739519255,0.12489702414692802,0.07904199471738292,1300.0,3740.5170057416367,1300,3100,6.5,0.12489707739519257,0.347545539294306,0.34754553929430604
2114,False,1.0,3055246.5356138195,2350.189642779861,854.6241345950317,294.05637907468633,294.05637907468633,382273.29279709223,0.12512027698618794,0.12512022374783582,0.08703832481335262,1300.0,3778.2257214401707,1300,3100,7.0,0.12512027698618794,0.34407684872371,0.3440768487237101
2115,False,1.0,3066170.799058363,2358.5929223525864,862.3972121978852,292.42651281412407,292.42651281412407,380154.4666583614,0.12398346066537089,0.12398340809868719,0.09765475949283853,1300.0000000000002,3833.839705806256,1300,3100,7.5,0.12398346066537089,0.3390856425299112,0.33908564252991125
2116,False,1.0,3067060.13052787,2359.277023482977,863.4111300545335,291.23459079714894,291.23459079714894,378604.96803629363,0.12344230367962566,0.12344225135755828,0.1010531191891049,1300.0,3854.056161387412,1300,3100,8.0,0.12344230367962566,0.33730696844127367,0.3373069684412736
2117,False,1.0,3062219.8992244937,2355.5537686342263,860.5757353963116,293.9906056119912,293.9906056119912,382187.7872955885,0.1248074272498776,0.12480737426557473,0.10473624397567655,1299.9999999999998,3805.388453438302,1300,3100,8.5,0.1248074272498776,0.3416208400026558,0.34162084000265575
2118,False,1.0,3044023.0858210027,2341.55621986231,858.0240119127593,294.8579854650052,294.8579854650052,383315.38110450667,0.12592394022567763,0.12592388644781596,0.10747430421661701,1299.9999999999998,3782.9438932355806,1300,3100,9.0,0.12592394022567763,0.3436477084221569,0.34364770842215686
2119,False,1.0,3059696.545817309,2353.612727551776,855.8343436433457,293.50618230642255,293.50618230642255,381558.0369983493,0.12470453565728597,0.12470448267300302,0.08469220857571085,1300.0,3790.668523550223,1300,3100,9.5,0.12470453565728595,0.34294742257823696,0.34294742257823696
2120,True,0.0,4911762.173899905,1534.9256793437203,509.83886247392627,218.81336973198395,218.81336973198395,700202.7831423488,0.14255632873738927,218813.36973198396,0.023848299962530902,3200.0000000000005,7456.054270883476,1300,3200,0.0,0.1425563287373893,0.4291814254217906,0.42918142542179066
2121,True,0.9631813202977866,2784506.5202113204,2032.5525446788224,571.6117992765942,294.7988881182207,294.7988881182207,383238.5545536869,0.14503875380245282,0.15058294493499597,0.020208952659767528,1299.9999999999998,3002.722504086665,1300,3200,0.5,0.1376324859618581,0.5157326851742822,0.43294043929491227
2122,False,0.9924626437209602,2959216.1623494565,2251.5171060125804,759.9992001306845,295.0320973423512,295.0320973423512,383541.72654505656,0.13103702235016584,0.132032136965347,0.044467567270344996,1300.0,3458.0742024116644,1300,3200,1.0,0.12960922943883402,0.3882005366474326,0.37593178280945466
2123,False,0.9940424943073394,3037799.4981303983,2316.5979398792074,820.2435350519547,291.88345662643655,291.88345662643655,379448.49361436756,0.12599659682061878,0.1267516658770631,0.06674717496482278,1300.0000000000002,3743.065072897373,1300,3200,1.5,0.12490899871696523,0.3558497496819021,0.3473089499333007
2124,False,0.9989760479463576,3043306.9914793177,2337.5071926367236,839.1009870907455,295.0351727510873,295.0351727510873,383545.7245764135,0.12621786734195486,0.12634718675119458,0.06754666288711596,1300.0,3712.706231109897,1300,3200,2.0,0.1260292588458111,0.3516086588981457,0.35014889923336884
2125,False,0.9990945283430006,3043520.9733396387,2338.0758128590496,846.5008928843771,294.2520713037366,294.2520713037366,382527.6926948576,0.12585223699137404,0.1259662419771934,0.076835467576065,1300.0,3753.4946567376587,1300,3200,2.5,0.1256859065686385,0.34760987705647733,0.34634390584956687
2126,False,0.9995991903104321,3054136.2550957147,2347.9601486591855,844.2706479322787,292.9641266291307,292.9641266291307,380853.36461786996,0.12477389226406987,0.12482386971785546,0.07672509369477289,1300.0000000000002,3752.4727576711566,1300,3200,3.0,0.12470084266293949,0.3470026197720309,0.3464382245926818
2127,False,1.0,3113062.9556091647,2394.66381200705,887.8604939077684,295.7339171658715,295.7339171658715,384454.092315633,0.12349705026778132,0.12349699869603328,0.09136741512615239,1300.0000000000002,3902.895728502861,1300,3200,3.5,0.12349705026778136,0.33308601880037314,0.3330860188003732
2128,False,1.0,3049072.5416925065,2345.4404166865434,845.9575037011269,297.5609469310946,297.5609469310946,386829.231010423,0.1268678346352817,0.12686778054404166,0.08060102158832214,1300.0,3695.863876472104,1300,3200,4.0,0.1268678346352817,0.351744556469141,0.3517445564691409
2129,False,0.9990426007074149,3072050.7388153877,2359.813922210653,858.9351772879517,294.2372685127049,294.2372685127049,382508.4490665163,0.12468663979957623,0.12480607616050197,0.09028398687935807,1300.0,3809.5390705663667,1300,3200,4.5,0.12451241258274766,0.3425605054874403,0.3412486329498986
2130,False,0.9994526922970026,3028294.6225190638,2327.595532067042,843.8486723456983,292.1463812253876,292.1463812253876,379790.2955930038,0.12551423870707656,0.1255829172511269,0.09694116607156904,1299.9999999999998,3763.2631294964567,1300,3200,5.0,0.1254139187015688,0.3462070757465201,0.34544488526741585
2131,False,1.0,3044391.5975360214,2341.8396904123238,849.9329254337005,294.06281284633496,294.06281284633496,382281.65670023556,0.12556914721799758,0.12556909359814727,0.0895946008703286,1300.0000000000005,3757.404047009481,1300,3200,5.5,0.12556914721799758,0.34598355240359907,0.3459835524035992
2132,False,1.0,3055193.3818525504,2350.1487552711924,853.6873393971699,295.27304197690296,295.27304197690296,383854.9545699738,0.12564014993290512,0.12564009647241833,0.08908808693918904,1299.9999999999998,3758.5332334644077,1300,3200,6.0,0.1256401499329051,0.34587960761537073,0.3458796076153707
2133,False,1.0,3054441.090645992,2349.5700697276866,851.9220006797542,296.0749232725782,296.0749232725782,384897.4002543517,0.1260123828981585,0.12601232926607878,0.09863666638852105,1300.0000000000002,3740.602509129332,1300,3200,6.5,0.12601238289815853,0.34753759503374493,0.34753759503374504
2134,False,1.0,3087908.2372965114,2375.314028689624,872.7402774520016,294.6150818389551,294.6150818389551,382999.60639064165,0.1240320556694913,0.12403200345239412,0.09327147036700867,1300.0,3850.998915621657,1300,3200,7.0,0.1240320556694913,0.33757475098902856,0.3375747509890286
2135,False,1.0,3038442.643637294,2337.2635720286876,849.9116344524837,295.71845530965527,295.71845530965527,384433.99190255185,0.12652336640534678,0.12652331227225122,0.08843765168492353,1300.0,3736.2738271822495,1300,3200,7.5,0.12652336640534678,0.3479402367519751,0.3479402367519751
2136,False,1.0,3070875.6141817,2362.212010909,855.4210735159382,294.82716122189424,294.82716122189424,383275.3095884625,0.12480977992675693,0.1248097270908021,0.0930370100825274,1300.0,3771.86210036383,1300,3200,8.0,0.12480977992675693,0.3446573510401144,0.34465735104011447
2137,False,1.0,3052640.391373686,2348.184916441297,848.0357225387265,293.8418391900517,293.8418391900517,381994.3909470672,0.12513573234060826,0.1251356790502229,0.08503850073024687,1300.0,3751.836165806536,1300,3200,8.5,0.12513573234060824,0.34649700641193576,0.3464970064119358
2138,False,1.0,3077497.664100384,2367.3058954618336,868.4132192091121,295.6043335516771,295.6043335516771,384285.63361718017,0.12486951268881462,0.12486945994131789,0.10117984239952876,1299.9999999999998,3819.0819850565103,1300,3200,9.0,0.12486951268881459,0.340395939413373,0.34039593941337287
2139,False,1.0,3106677.859140857,2389.752199339121,892.7820346089284,292.77648262661603,292.77648262661603,380609.4274146009,0.12251332280710214,0.12251327154100367,0.12084012951241778,1300.0000000000002,3964.1730598689023,1300,3200,9.5,0.12251332280710217,0.32793724702901644,0.32793724702901644
2140,True,0.0,5074616.359134822,1537.762533071158,520.2068754175461,215.5409033294212,215.5409033294212,711284.9809870899,0.14016527174644547,215540.9033294212,0.030386828134008472,3299.9999999999995,7964.533238752441,1300,3300,0.0,0.14016527174644544,0.4143368984818135,0.4143368984818135
2141,True,0.96444141869285,2812365.2388809817,2051.148738827442,570.5168814003878,294.71011535030505,294.71011535030505,383123.14995539654,0.1436805190045744,0.1489778887429677,0.01998843382476285,1300.0,3011.4916390070975,1300,3300,0.5,0.13622809180639647,0.5165668623633206,0.43167976399516617
2142,False,0.9921422874837182,2963648.5831330977,2252.4996870502973,755.3330980255095,292.72754574129885,292.72754574129885,380545.8094636885,0.12995675312374078,0.1309859448708384,0.040914271565392644,1300.0,3475.354582106707,1300,3300,1.0,0.12840449830302914,0.3875476217135301,0.3740625508237953
2143,False,0.9968370350789773,3041707.515564465,2328.4445681425404,825.8486633056127,293.90523242107906,293.90523242107906,382076.8021474028,0.12622384764587063,0.1266243014881295,0.05897257427953741,1300.0,3703.0060006458148,1300,3300,1.5,0.1256126041679911,0.3558826761850879,0.3510661337770655
2144,False,0.9992102489787836,3023901.19978639,2323.2550874082594,820.6732314468592,295.052702761823,295.052702761823,383568.5135903699,0.1269997015656913,0.12710002423188982,0.06158448452698387,1300.0,3628.3171684780377,1300,3300,2.0,0.126845583981866,0.3595251940186238,0.358292822715195
2145,False,0.9986937215777292,3059378.5020164577,2348.648096428242,856.1332792256953,292.57105520128005,292.57105520128005,380342.37176166405,0.12456998374776276,0.1247328664914409,0.07731029095576665,1300.0,3825.0852904202516,1300,3300,2.5,0.12432014264040155,0.3417354076761125,0.3398617027588351
2146,False,0.9999855994453779,3057964.226398563,2352.22806124708,853.5390811820848,294.03393065490684,294.03393065490684,382244.10985137895,0.12500230547331323,0.12500405245817015,0.07857473997772295,1300.0000000000002,3773.947278269842,1300,3300,3.0,0.12499953614616248,0.3444879527340363,0.34446692127505885
2147,False,0.9994932912601311,3086875.6780989794,2372.6701328559157,866.4380656867525,294.4456163331937,294.4456163331937,382779.3012331518,0.12409884216765432,0.12416170365810733,0.09106213904228898,1300.0,3833.5567866011306,1300,3300,3.5,0.12400217603479337,0.3398345802129682,0.3391106672904128
2148,False,1.0,3046886.2064984604,2343.7586203834308,855.8751502707968,291.6572098661112,291.6572098661112,379154.3728259447,0.12443995184896518,0.12443989875480366,0.0800947705062905,1300.0000000000005,3814.8815037447753,1300,3300,4.0,0.12443995184896521,0.34077074182353767,0.3407707418235378
2149,False,0.999917605932275,3057620.085589075,2351.71734651726,861.1469731769942,293.47056884274525,293.47056884274525,381511.7394955689,0.12478989844479228,0.12480012816734815,0.08414130840461977,1300.0000000000002,3815.982654283848,1300,3300,4.5,0.12477408206914876,0.3407903389128296,0.34067240807308474
2150,False,1.0,3082931.494798992,2371.4857652299934,868.6433223821878,295.81121620864474,295.81121620864474,384554.5810712381,0.12473666110323717,0.12473660850473105,0.07835732480494154,1299.9999999999998,3817.4222518336114,1300,3300,5.0,0.12473666110323713,0.34054393625844626,0.34054393625844626
2151,False,1.0,3067693.2843266977,2359.76406486669,853.9783696335276,296.3836293766483,296.3836293766483,385298.71818964276,0.12559884006598424,0.12559878684083825,0.08572912206686414,1300.0,3745.726047212832,1300,3300,5.5,0.1255988400659842,0.34706222067877085,0.3470622206787709
2152,False,1.0,3030444.2024030173,2331.110924925398,841.3282286935287,293.02389871076366,293.02389871076366,380931.06832399266,0.12570139652197856,0.12570134259861468,0.07718993925618899,1299.9999999999995,3732.5511745414888,1300,3300,6.0,0.12570139652197854,0.34828725426911084,0.3482872542691108
2153,False,0.9982669022378999,3093744.6619619257,2373.475179168533,875.7787993325246,294.36431318724993,294.36431318724993,382673.6071434249,0.12402249485093438,0.12423775868824348,0.11206501753097929,1300.0,3895.646709883801,1300,3300,6.5,0.1236926924993057,0.3361171946747282,0.3337058251975771
2154,False,1.0,3099766.3124177647,2384.435624936742,880.0312045700894,296.20478832359936,296.20478832359936,385066.22482067917,0.12422427564235773,0.12422422354440119,0.09793404837226459,1300.0,3862.3297496840896,1300,3300,7.0,0.12422427564235773,0.3365844151723013,0.33658441517230125
2155,False,1.0,3049837.768703688,2346.0290528489913,843.4120136341869,293.0009315809589,293.0009315809589,380901.2110552465,0.12489228606318487,0.12489223282759825,0.07447173812241109,1299.9999999999998,3742.0891865713666,1300,3300,7.5,0.12489228606318488,0.34739952341732017,0.3473995234173201
2156,False,1.0,3035006.888508681,2334.620683468216,844.9128131129181,295.1684303484349,295.1684303484349,383718.9594529654,0.1264310011637286,0.1264309470089154,0.08747245515703429,1300.0,3721.2199683759904,1300,3300,8.0,0.1264310011637286,0.3493477975093594,0.3493477975093593
2157,False,1.0,3102905.0525325295,2386.8500404096385,881.1269673723568,295.58216204342364,295.58216204342364,384256.81065645075,0.12383775982537006,0.12383770794204858,0.10465870730140771,1300.0,3875.284792780509,1300,3300,8.5,0.1238377598253701,0.3354592164224536,0.3354592164224536
2158,False,1.0,3107131.9580274113,2390.1015061749317,877.8128961445584,293.2050254709476,293.2050254709476,381166.5331122319,0.12267471683250254,0.12267466550637049,0.08731062052312226,1300.0,3892.009569600635,1300,3300,9.0,0.12267471683250256,0.3340176782076605,0.33401767820766043
2159,False,1.0,3059890.9508853825,2353.762269911833,850.6316973911917,294.07929847039964,294.07929847039964,382303.0880115196,0.12494010216308517,0.1249400490820877,0.08498095184990248,1300.0000000000002,3760.282387642648,1300,3300,9.5,0.1249401021630852,0.34571871630496903,0.34571871630496903
2160,True,0.0,5158083.423518409,1517.0833598583556,512.9373358919872,213.72374940194067,213.72374940194067,726660.7479665983,0.1408780526219042,213723.74940194067,0.027280085442233558,3400.0,8160.005366333521,1300,3400,0.0,0.1408780526219042,0.41666639265063354,0.4166663926506336
2161,True,0.9595362781986227,2836240.412794673,2047.8657289209575,580.3872106288136,295.4139958429581,295.4139958429581,384038.19459584553,0.14425457278325318,0.15033772317828745,0.021606913839377528,1300.0,3143.1088305934063,1300,3400,0.5,0.1354039639458616,0.5089946684436677,0.4136032412707024
2162,False,0.9916311002517331,2976685.8265653686,2259.216005249523,764.9010438186625,292.89610398888544,292.89610398888544,380764.9351855511,0.12964501991324023,0.1307391045027659,0.043203921572942866,1300.0000000000002,3530.5228120907004,1300,3400,1.0,0.12791572821942532,0.3829202566212254,0.36821741968299815
2163,False,0.9987582102255687,3004252.38504204,2306.3369347967628,809.4695625948133,297.1348549105047,297.1348549105047,386275.31138365617,0.12883410503794782,0.12899423282688247,0.05393230540435124,1300.0000000000002,3561.765924426024,1300,3400,1.5,0.1285761853121574,0.367073536351407,0.3649874886737523
2164,False,0.9992711054511367,3035703.7470759014,2332.4104434109863,837.6717298891099,294.77802830723465,294.77802830723465,383211.436799405,0.12638342841414416,0.12647556153625286,0.06323077942184897,1300.0,3706.325826831132,1300,3400,2.0,0.1262347938821527,0.3519016075023292,0.35075167719711403
2165,False,0.9992638214199435,3039348.9591610907,2335.1837103708767,832.4355413158884,295.8190060966267,295.8190060966267,384564.7079256148,0.12667911513036564,0.1267723879589516,0.07181878520087663,1300.0000000000002,3670.407637820766,1300,3400,2.5,0.12652864580306727,0.35536566066004965,0.35418409296136116
2166,False,0.998438993632627,3088235.8199587106,2369.5907943774746,861.0871243629248,296.52376910989426,296.52376910989426,385480.89984286256,0.12513712064272065,0.12533271291348508,0.08747134177247326,1300.0,3801.317689719682,1300,3400,3.0,0.12482236536198729,0.34435977582323896,0.3419866757034624
2167,False,1.0,3063485.511125711,2356.527316250547,862.5161119540342,293.2117009690745,293.2117009690745,381175.21125979687,0.12442533508824395,0.12442528228797235,0.08759701758753564,1300.0,3824.1002723779648,1300,3400,3.5,0.12442533508824395,0.3399492448956137,0.33994924489561373
2168,False,1.0,3052995.336823692,2348.45795140284,856.2241124735297,292.39145708939793,292.39145708939793,380108.89421621733,0.12450359475873915,0.12450354174372064,0.09061799346348191,1300.0,3806.853173125587,1300,3400,4.0,0.12450359475873916,0.34148939842947634,0.3414893984294764
2169,False,1.0,3075889.917129659,2366.069167022815,866.8623755886024,293.00396115901265,293.00396115901265,380905.14950671647,0.12383575477960124,0.123835702441443,0.08543626600269334,1300.0,3846.095062358578,1300,3400,4.5,0.12383575477960125,0.3380051659988842,0.3380051659988842
2170,False,1.0,3069173.0613235766,2360.90235486429,873.9922539812208,293.4128302207552,293.4128302207552,381436.67928698176,0.124279951526255,0.1242798988854083,0.09767422090357383,1300.0,3872.325314883985,1300,3400,5.0,0.124279951526255,0.3357155957437807,0.3357155957437806
2171,False,0.9993293575795519,3063176.8764724527,2353.7399914722937,861.0039974830802,294.5705246583624,294.5705246583624,382941.6820558711,0.12514998501346994,0.12523391898566846,0.09100058106299908,1300.0,3811.040108607167,1300,3400,5.5,0.12501455106858403,0.34212445647112233,0.3411142268127729
2172,False,0.9992864010237651,3011735.8842823235,2314.0524175895525,832.903791690434,292.41933727683954,292.41933727683954,380145.13845989143,0.12636677330820362,0.12645695821672046,0.0835747899231588,1300.0,3714.674551721252,1300,3400,6.0,0.12622127340043215,0.3510841710581662,0.34996336338472095
2173,False,1.0,3057965.745071274,2352.2813423625184,856.2070658431479,295.5624026615685,295.5624026615685,384231.12346003903,0.1256492568889399,0.12564920347304903,0.08842745924867472,1299.9999999999998,3765.9363152173446,1300,3400,6.5,0.1256492568889399,0.34519967710207355,0.3451996771020735
2174,False,1.0,3062035.2023872305,2355.4116941440234,852.9159501451597,293.7908349859521,293.7908349859521,381928.08548173774,0.12473014196047717,0.12473008900579016,0.07195871560891134,1300.0000000000002,3774.0821126762708,1300,3400,7.0,0.12473014196047719,0.34445461470846117,0.3444546147084612
2175,False,1.0,3068109.621571944,2360.0843242861106,860.4939544968208,295.9612662079978,295.9612662079978,384749.6460703972,0.12540283546755118,0.12540278233267754,0.09701304612747647,1300.0000000000002,3779.691022337023,1300,3400,7.5,0.12540283546755118,0.34394345789571873,0.34394345789571884
2176,False,1.0,3081861.0464340206,2370.662343410785,871.6451840436116,294.16746896936337,294.16746896936337,382417.70966017235,0.12408661646269312,0.12408656412012123,0.10851257407842227,1299.9999999999998,3852.019202621986,1300,3400,8.0,0.1240866164626931,0.33748533733038455,0.3374853373303845
2177,False,1.0,3092784.0159743126,2379.0646276725483,874.1181165163777,291.94416976678167,291.94416976678167,379527.4206968162,0.12271384575726815,0.1227137941765785,0.09867930721519924,1300.0,3892.3659697642256,1300,3400,8.5,0.12271384575726815,0.33398709425022166,0.3339870942502217
2178,False,1.0,3063654.9250505287,2356.657634654253,852.5694738653181,293.77973982574565,293.77973982574565,381913.66177346936,0.12465949041802431,0.12465943752131342,0.08129298692434293,1300.0,3772.691461577035,1300,3400,9.0,0.12465949041802431,0.3445815840600394,0.3445815840600394
2179,False,1.0,3087796.159139405,2375.227814722619,873.0205019415985,295.19264201971055,295.19264201971055,383750.4346256237,0.12427971758750367,0.12427966526424249,0.09840494164698212,1300.0,3844.698312122213,1300,3400,9.5,0.12427971758750364,0.338127960756021,0.3381279607560211
2180,True,0.0,5257507.864338069,1502.1451040965912,513.0981212341051,210.60422174121376,210.60422174121376,737114.7760942482,0.14020231545332218,210604.22174121375,0.027236126488662152,3500.0,8527.10078398174,1300,3500,0.0,0.14020231545332218,0.4104560375989448,0.4104560375989447
2181,True,0.9600114107276784,2839468.7914699586,2045.7637950344297,579.5830738491585,294.3578561146045,294.3578561146045,382665.21294898586,0.1438865311963596,0.14987994551411823,0.024123106379585955,1300.0,3171.0852438254115,1300,3500,0.5,0.13476647959595453,0.5078786275791306,0.4099542901066123
2182,False,0.995443261471973,2946690.8645476988,2249.3397139125273,755.2593650587507,294.33350975321935,294.33350975321935,382633.5626791851,0.13085329349440608,0.13145222848819063,0.039353657288541864,1300.0,3412.4093171718914,1300,3500,1.0,0.12985195267095564,0.3897118306243359,0.3809625045442683
2183,False,0.9982926220408299,2997615.0186569276,2299.2143363983873,822.036697619682,289.86020436780643,289.86020436780643,376818.26567814837,0.12606924016569027,0.1262848011265145,0.057739603658740084,1300.0,3716.5643024167416,1300,3500,1.5,0.12570602406675313,0.35261224371994065,0.34978541852609923
2184,False,0.9976076268524465,3042439.8493643077,2330.9013849399016,828.1944286542157,294.3514200360561,294.3514200360561,382656.8460468729,0.12628222795605118,0.12658501223287777,0.06652349107140583,1300.0,3699.3903615601066,1300,3500,2.0,0.1257730193505143,0.3554134269103523,0.35140925205086065
2185,False,0.9990993709530082,3011209.8132913345,2312.790221518859,817.011831733255,293.1399481029174,293.1399481029174,381081.9325337926,0.12674731386161175,0.12686151417407313,0.06494303380061583,1300.0,3638.869125389712,1300,3500,2.5,0.12655442701193234,0.35879523002871794,0.3572538487106963
2186,False,0.9993392522251878,3095829.1258429848,2378.747132091824,878.0134487737089,297.3934762121422,297.3934762121422,386611.51907578483,0.12502105507558517,0.12510366445124194,0.0866775128366834,1299.9999999999998,3849.698897607127,1300,3500,3.0,0.12488141410922081,0.3387117550733436,0.3376887477636358
2187,False,0.9977147361305246,3103772.5805343627,2378.319528936432,878.5802751661427,295.9710968310221,295.9710968310221,384762.42588032875,0.1244454722042241,0.12473046177715913,0.09530804397322029,1300.0,3899.4062697003824,1300,3500,3.5,0.12396604966916935,0.3368742791033556,0.3333840872394883
2188,False,0.9999859413172465,3080905.740463934,2369.8711095988624,862.2328202052295,295.6969299255535,295.6969299255535,384406.0089032195,0.12477342279412183,0.124775124317415,0.0869422549526227,1299.9999999999998,3790.9624713872927,1300,3500,4.0,0.12477045430326415,0.3429432549959899,0.3429208307420327
2189,False,1.0,3055438.1866182634,2350.337066629433,859.789906604974,293.8356737504444,293.8356737504444,381986.37587557774,0.12501852518193388,0.12501847199021351,0.08532206770616994,1300.0,3803.918238790009,1300,3500,4.5,0.12501852518193388,0.341752876479679,0.341752876479679
2190,False,1.0,3107665.6375854467,2390.512028911882,890.050295093545,297.3721322389637,297.3721322389637,386583.7719106528,0.12439683575837185,0.12439678372065682,0.10786963714759343,1300.0000000000002,3890.9677746528328,1300,3500,5.0,0.12439683575837186,0.3341071104388653,0.3341071104388654
2191,False,1.0,3055736.2217326676,2350.566324409744,849.8620065022837,293.8196451753996,293.8196451753996,381965.5387280195,0.12499951272346306,0.12499945954501909,0.08685096708994397,1300.0,3760.199927385492,1300,3500,5.5,0.12499951272346306,0.3457262978311645,0.34572629783116454
2192,False,1.0,3125376.988833677,2404.1361452566753,896.9068991609474,295.3701158102916,295.3701158102916,383981.15055337915,0.12285914688860382,0.12285909578538487,0.11228456133113338,1300.0000000000002,3947.518406561174,1300,3500,6.0,0.12285914688860386,0.3293208203511525,0.3293208203511525
2193,False,1.0,3037926.023485862,2336.866171912202,833.4399866575638,296.15220720824146,296.15220720824146,384997.8693707139,0.12673049521098897,0.12673044098005248,0.08436075387790012,1300.0,3658.497071044897,1300,3500,6.5,0.126730495210989,0.3553371711812548,0.35533717118125485
2194,False,1.0,3000749.540397371,2308.2688772287474,819.4759978732836,296.7515677716415,296.7515677716415,385777.0381031339,0.1285602256734988,0.12856016997800715,0.07727501093191892,1300.0,3589.934857749634,1300,3500,7.0,0.1285602256734988,0.36212356254701245,0.3621235625470125
2195,False,1.0,3048876.8126604357,2345.2898558926427,854.1883428592253,293.50805934622645,293.50805934622645,381560.4771500944,0.12514788251387124,0.12514782915252282,0.08784555044466726,1300.0,3783.353847899269,1300,3500,7.5,0.12514788251387124,0.34361047162475516,0.34361047162475516
2196,False,1.0,3050935.4633533554,2346.8734333487346,852.7633352838266,293.3988746764403,293.3988746764403,381418.5370793723,0.12501691420904273,0.12501686093950581,0.09148176450242865,1299.9999999999998,3778.4478113337273,1300,3500,8.0,0.12501691420904268,0.3440566245484603,0.3440566245484603
2197,False,1.0,3068745.9957533902,2360.5738428872232,868.936553346236,294.56277163240316,294.56277163240316,382931.6031221241,0.12478439194773198,0.12478433908586557,0.09354335073276375,1300.0,3834.895744258553,1300,3500,8.5,0.12478439194773197,0.33899226646416825,0.3389922664641682
2198,False,1.0,3081641.7177178003,2370.4936290136925,864.6437348116737,292.6248439392924,292.6248439392924,380412.2971210801,0.12344468694524476,0.12344463486974731,0.09483683943438043,1299.9999999999998,3841.221545387196,1300,3500,9.0,0.12344468694524474,0.3384340071613755,0.3384340071613754
2199,False,1.0,3053602.8972448455,2348.9253055729578,845.2968371128411,293.44935457198505,293.44935457198505,381484.16094358056,0.12492919799355046,0.12492914480788954,0.08037050931993414,1300.0,3744.720753771942,1300,3500,9.5,0.12492919799355044,0.34715539167788423,0.3471553916778841
2200,True,0.0,5316105.203844821,1476.6958899568947,498.0549384977238,209.7570724925588,209.7570724925588,755125.4609732117,0.14204486781545905,209757.0724925588,0.022545121872416928,3600.0,8547.972935002765,1300,3600,0.0,0.14204486781545905,0.4211524799357399,0.42115247993573995
2201,True,0.9710117712035665,2774380.733056941,2030.0253848640205,555.6776438971172,293.60410892469446,293.60410892469446,381685.34160210274,0.14463075738550987,0.14894843533518093,0.018631821719707856,1299.9999999999998,2921.3782904515233,1300,3600,0.5,0.1375749683719668,0.5283712817121267,0.4449954339186501
2202,False,0.9958990884858304,2956091.530008261,2257.5370940951743,758.7122412052961,294.65680874771914,294.65680874771914,383053.8513720349,0.1305213586604734,0.13105876098857602,0.03898436576532345,1300.0,3419.636646218237,1300,3600,1.0,0.12958118768770477,0.38836437946437385,0.3801573484240395
2203,False,0.9945007898534775,3064853.042270228,2334.862517753071,833.5006188365574,291.76500750530954,291.76500750530954,379294.50975690247,0.12496025152953602,0.12565117995804675,0.06642562736272466,1300.0000000000002,3814.9968126609697,1300,3600,1.5,0.12375618162623149,0.35004773951166346,0.34076044197091926
2204,False,0.9992749820200771,3021281.391030479,2321.0852963946086,816.776132235378,293.4483130784445,293.4483130784445,381482.8070019779,0.12642719917887726,0.12651887312819682,0.062303285391122974,1300.0000000000002,3631.574727569152,1300,3600,2.0,0.12626523571571868,0.3592763077874548,0.35797143044614543
2205,False,0.9995108034267243,3090729.7087373743,2375.428454138286,872.2314259030001,293.0296088240345,293.0296088240345,380938.49147124484,0.12335863381342477,0.12341895798824587,0.08062254955746337,1300.0,3878.698731478768,1300,3600,2.5,0.12325195904201727,0.3359539683182913,0.3351639531705445
2206,False,0.9999956180816079,3041785.562571597,2339.8169084092947,829.3675171145267,296.8995668511686,296.8995668511686,385969.4369065191,0.1268900851960307,0.12689058698923777,0.06713455662627552,1300.0,3631.535624398149,1300,3600,3.0,0.12688910147242974,0.3579831145113077,0.3579752849637673
2207,False,1.0,3072791.5669077337,2363.6858206982565,860.9085251608948,296.40796681161197,296.40796681161197,385330.3568550956,0.12540074667116718,0.12540069361813766,0.07761244599028717,1300.0000000000002,3775.813095538289,1300,3600,3.5,0.12540074667116718,0.3442967030164052,0.3442967030164053
2208,False,1.0,3049879.1731172763,2346.060902397904,851.3415573549219,292.3012429202231,292.3012429202231,379991.61579629,0.12459235078742525,0.12459229768040762,0.0772266964321751,1299.9999999999998,3786.3130977635246,1300,3600,4.0,0.1245923507874252,0.3433419177003285,0.34334191770032846
2209,False,1.0,3064450.34975042,2357.2694998080156,857.755566846653,293.8730735148713,293.8730735148713,382034.99556933274,0.12466672713442624,0.12466667424837553,0.08267281094811993,1300.0000000000002,3794.4348679642494,1300,3600,4.5,0.12466672713442625,0.34260701401825944,0.3426070140182595
